training started: May03_15-12-34
epoch: 0, best score: 0.641379442169946, date: May03_15-20-20
epoch: 1, best score: 0.7040797144724172, date: May03_15-28-05
epoch: 4, best score: 0.7121421782422879, date: May03_15-51-25
epoch: 5, best score: 0.7232462695834234, date: May03_15-59-12
epoch: 11, best score: 0.7674256456157352, date: May03_16-45-47
epoch: 12, best score: 0.7674261655876254, date: May03_16-53-35
epoch: 13, best score: 0.7705493292866067, date: May03_17-01-23
epoch: 15, best score: 0.7781632121109822, date: May03_17-16-55
epoch: 19, best score: 0.7801303352980652, date: May03_17-47-59
epoch: 21, best score: 0.7819672530666939, date: May03_18-03-32
epoch: 24, best score: 0.7820731654014279, date: May03_18-26-51
epoch: 25, best score: 0.7834765243581785, date: May03_18-34-37
epoch: 32, best score: 0.7834852477037406, date: May03_19-29-04
epoch: 37, best score: 0.7877702934230455, date: May03_20-07-54
epoch: 41, best score: 0.7898155138132211, date: May03_20-39-00
epoch: 65, best score: 0.7941123034082386, date: May03_23-45-33
epoch: 73, best score: 0.7954746420730052, date: May04_00-47-49
epoch: 88, best score: 0.7955777755556073, date: May04_02-44-28
epoch: 95, best score: 0.802197961778299, date: May04_03-38-53
training finished: May04_04-10-00
