training started: May05_23-20-44
epoch: 0, best score: 0.5624815198047135, date: May05_23-23-57
epoch: 1, best score: 0.672802036101674, date: May05_23-27-11
epoch: 2, best score: 0.6888057671835841, date: May05_23-30-24
epoch: 4, best score: 0.6938001247467934, date: May05_23-36-44
epoch: 5, best score: 0.6978717256225563, date: May05_23-39-55
epoch: 6, best score: 0.7182688388226357, date: May05_23-43-06
epoch: 7, best score: 0.7199393751771491, date: May05_23-46-16
epoch: 10, best score: 0.7474351503491673, date: May05_23-55-59
epoch: 14, best score: 0.7523758746143225, date: May06_00-08-37
epoch: 18, best score: 0.757607770055498, date: May06_00-21-14
epoch: 19, best score: 0.7580154357044955, date: May06_00-24-25
epoch: 21, best score: 0.7677873799475028, date: May06_00-30-42
epoch: 29, best score: 0.7773032241088689, date: May06_00-56-13
epoch: 31, best score: 0.7781163432364427, date: May06_01-02-41
epoch: 32, best score: 0.779250028893384, date: May06_01-05-51
epoch: 33, best score: 0.7828290871797655, date: May06_01-09-00
epoch: 40, best score: 0.7832646273013851, date: May06_01-31-19
epoch: 49, best score: 0.7898986488453187, date: May06_01-59-51
epoch: 55, best score: 0.7932050107815232, date: May06_02-18-51
training finished: May06_04-38-42
