training started: May09_17-59-27
epoch: 0, best score: 0.45547811007314887, date: May09_18-03-50
epoch: 1, best score: 0.6672292427556841, date: May09_18-08-09
epoch: 2, best score: 0.7110403611986336, date: May09_18-12-29
epoch: 3, best score: 0.7295656364886998, date: May09_18-16-49
epoch: 5, best score: 0.7460292481224701, date: May09_18-25-29
epoch: 11, best score: 0.7860258528444782, date: May09_18-51-34
epoch: 16, best score: 0.8012839120048306, date: May09_19-13-20
epoch: 26, best score: 0.8107727564691384, date: May09_19-56-54
epoch: 29, best score: 0.8128018642387334, date: May09_20-10-00
epoch: 33, best score: 0.8143553670359882, date: May09_20-27-25
epoch: 35, best score: 0.8162889408439289, date: May09_20-36-10
epoch: 43, best score: 0.8213694075288487, date: May09_21-11-02
epoch: 60, best score: 0.8294632731296181, date: May09_22-25-05
epoch: 73, best score: 0.8302662021219639, date: May09_23-21-47
epoch: 74, best score: 0.8303111695415679, date: May09_23-26-10
training finished: May10_01-15-10
