training started: May08_10-23-18
epoch: 0, best score: 0.7014423958577938, date: May08_10-27-45
epoch: 1, best score: 0.7097829386925194, date: May08_10-32-05
epoch: 3, best score: 0.7505827805262404, date: May08_10-40-45
epoch: 4, best score: 0.7701166097795922, date: May08_10-45-05
epoch: 5, best score: 0.7807200406012581, date: May08_10-49-25
epoch: 6, best score: 0.8055034656296955, date: May08_10-53-45
epoch: 10, best score: 0.8126229899598156, date: May08_11-11-07
epoch: 12, best score: 0.818293755213282, date: May08_11-19-48
epoch: 18, best score: 0.8260043407552252, date: May08_11-45-56
epoch: 27, best score: 0.8296828422895778, date: May08_12-25-07
epoch: 30, best score: 0.830057609490154, date: May08_12-38-10
epoch: 38, best score: 0.8319716593531451, date: May08_13-12-58
